9.891	-2.980	+0.00000	+0.1538
10.12	-3.248	+0.00000	+0.1743
10.34	-3.517	+0.00000	+0.1538
10.58	-4.032	+0.00000	+0.1743
10.80	-4.537	+0.00000	+0.2461
11.04	-4.559	+0.00000	+0.3794
