9.173	-2.636	+0.00000	+0.2871
9.368	-2.607	-0.3179	+0.00000
9.641	-2.691	-0.2974	+0.00000
9.826	-2.753	-0.3589	+0.00000
10.09	-3.074	+0.00000	+0.2871
10.29	-3.136	+0.00000	+0.2563
10.57	-3.364	+0.00000	+0.2974
10.74	-3.437	+0.00000	+0.4307
11.01	-3.644	+0.00000	+0.4512
11.19	-3.974	+0.00000	+0.5230
11.47	-4.736	+0.00000	+1.533
