7.469	-2.153	+0.00000	+0.2358
7.807	-2.443	+0.00000	+0.2461
8.150	-2.568	+0.00000	+0.2153
8.498	-2.786	+0.00000	+0.2051
8.825	-3.210	+0.00000	+0.2358
9.169	-3.777	+0.00000	+0.2666
9.512	-3.656	+0.00000	+0.2153
