8.079	-2.558	+0.00000	+0.2051
8.455	-2.930	+0.00000	+0.1948
8.826	-3.282	+0.00000	+0.2051
9.207	-3.561	+0.00000	+0.2051
9.588	-3.831	+0.00000	+0.2461
9.834	-4.480	+0.00000	+0.2153
10.21	-5.365	+0.00000	+0.7178
