8.442	-1.779	+0.00000	+0.3076
8.720	-1.812	+0.00000	+0.3076
8.899	-1.977	+0.00000	+0.3179
9.177	-2.061	+0.00000	+0.3179
9.357	-2.288	+0.00000	+0.2974
9.640	-2.239	+0.00000	+0.1640
9.814	-2.455	+0.00000	+0.2563
10.09	-2.591	+0.00000	+0.2358
10.27	-2.664	+0.00000	+0.3179
10.56	-2.542	+0.00000	+0.3076
10.74	-2.882	+0.00000	+0.3589
11.01	-3.151	+0.00000	+0.2666
11.20	-3.502	+0.00000	+0.3281
11.48	-4.325	+0.00000	+0.4717
