0.161227 372.981789 234.063411 261.003189
0.168589 344.889839 193.360061 239.278239
0.175800 352.106658 163.548742 231.699358
0.182872 341.117884 152.311716 214.060384
0.189818 325.900914 148.827186 184.721714
0.196645 316.944307 112.257993 187.269407
0.203363 297.493254 108.074146 170.629754
0.209980 286.689744 100.645056 161.479744
0.216501 264.225572 82.548428 147.751372
0.222934 263.800880 68.794320 148.129880
0.229283 254.276915 70.298085 131.323915
0.235554 238.903474 58.501626 123.218574
0.241751 229.581966 57.682534 115.177366
0.247878 217.255522 57.513678 103.068522
0.253940 205.397966 48.138434 100.337566
0.259938 194.306331 47.538169 93.964031
0.265878 176.036342 46.386958 82.396402
0.271762 168.218885 45.228715 77.861055
0.277593 159.507616 46.906784 66.656496
0.283373 145.469393 46.662107 58.832173
0.289105 146.247300 35.030800 64.303210
0.294791 129.284026 38.744774 53.791426
0.300433 127.772369 33.806831 54.614009
0.306034 117.384715 29.254785 51.982415
0.311595 111.487840 29.432360 48.687190
0.317118 100.468766 25.508834 47.289486
0.322604 95.837464 26.342236 42.107164
0.328056 88.811626 23.251674 40.921746
0.333475 89.117530 16.714770 42.874750
0.338862 82.069290 18.744710 37.916200
0.344218 74.220557 21.095353 31.260457
0.349546 74.061460 16.491940 33.471870
0.354846 66.956619 15.794511 29.842499
0.360119 62.343178 17.099592 26.962228
0.365367 56.627090 15.127790 25.548750
0.370590 54.104101 14.638799 24.558531
0.375791 50.162023 13.413467 22.830693
0.380969 48.040418 14.572772 20.381008
0.386125 44.034531 12.821889 19.295891
0.391261 47.343463 7.496387 23.334383
0.396378 39.587482 11.650548 17.110902
0.401477 37.533399 11.251541 16.334199
0.406557 34.613001 10.588539 15.189691
0.411620 33.055008 10.159232 14.313608
0.416668 31.256052 8.699508 14.208322
0.421700 29.884594 8.617146 13.312534
0.426717 27.937141 8.351089 12.283731
0.431720 26.710081 7.902689 11.769831
0.436709 25.796111 7.166589 11.395621
0.441686 24.301448 6.360712 11.417728
0.446651 22.622563 6.580417 10.142543
0.451605 21.825747 6.044493 9.910967
0.456547 19.737483 6.218707 8.839393
0.461480 18.790148 6.137152 8.298098
0.466402 17.769934 6.677046 6.945254
0.471316 17.243232 6.731908 6.349512
0.476221 16.168409 6.000471 6.293376
0.481118 15.894099 5.618971 6.276361
0.486007 14.944398 4.901422 6.380515
0.490889 14.519360 4.913300 6.046069
0.495765 13.710857 4.855083 5.460089
0.500634 13.339574 4.772406 5.218900
0.505498 12.580754 4.549536 4.933151
0.510357 12.404150 4.476530 4.824913
0.515211 12.143550 3.867180 4.980523
0.520061 12.159018 3.245962 5.447463
0.524907 11.101537 3.417903 4.686019
0.529749 10.893464 3.411906 4.569773
0.534589 10.281265 3.108995 4.424060
0.539425 10.238907 3.247153 4.127215
0.544260 9.511540 2.866900 4.168618
0.549092 9.559406 3.038584 3.834666
0.553923 9.745136 1.335584 5.134880
0.558753 9.454218 1.361112 4.958327
0.563582 9.040513 1.282117 4.764271
0.568411 8.784355 1.413415 4.509691
0.573240 8.439385 1.382984 4.314974
0.578069 8.221794 1.380122 4.193577
0.582898 7.738473 1.739294 3.641681
0.587729 7.661474 1.382698 3.848188
0.592561 7.223060 1.470489 3.586268
0.597394 6.968071 1.382973 3.527554
0.602229 6.318168 1.792647 2.968346
0.607067 6.088928 1.765995 2.853724
0.611907 5.962094 1.745337 2.804865
0.616750 5.728820 1.668384 2.769770
0.621596 5.597671 1.631684 2.712073
0.626446 5.681894 1.815595 2.414854
0.631299 5.614717 1.935894 2.192725
0.636157 5.425701 1.859541 2.117179
0.641018 5.436094 1.755912 2.151202
0.645885 5.150053 1.663590 2.105643
0.650756 5.108156 1.589911 2.107919
0.655632 4.906186 1.551709 2.024919
0.660514 4.912148 1.456681 2.059214
0.665401 4.619452 1.311144 2.058330
0.670295 4.588371 1.291154 2.032609
0.675194 4.300440 1.281389 1.915343
0.680101 4.325283 1.286076 1.857663
0.685013 4.106053 1.201298 1.815317
0.689933 4.078819 1.210102 1.753685
0.694860 3.885929 1.154647 1.687285
0.699795 3.863136 1.131136 1.661766
0.704737 3.703685 1.075035 1.608053
0.709687 3.573886 1.075810 1.579169
0.714646 3.490394 0.965093 1.586026
0.719613 3.438311 0.971694 1.529079
0.724589 3.352270 0.895004 1.512574
0.729573 3.247528 0.933121 1.426111
0.734567 3.119737 0.903128 1.369520
0.739570 3.085634 0.817948 1.401318
0.744583 3.007173 0.744807 1.390528
0.749606 2.962704 0.722424 1.364377
0.754639 2.874363 0.670775 1.321169
0.759682 2.841839 0.653690 1.302065
0.764735 2.696204 0.640999 1.240698
0.769800 2.660442 0.626404 1.216505
0.774875 2.659894 0.803830 0.970738
0.779962 2.580474 0.746614 0.986005
0.785060 2.471140 0.719953 0.936893
0.790169 2.442520 0.706708 0.909355
0.795291 2.342237 0.631664 0.910776
0.800424 2.254833 0.685185 0.819779
0.805570 2.153049 0.664534 0.773393
0.810728 2.126209 0.664994 0.731333
0.815899 2.037774 0.623139 0.723721
0.821083 1.905236 0.645948 0.662543
0.826280 1.849566 0.655942 0.599190
0.831491 1.802699 0.633921 0.582250
0.836715 1.734984 0.614584 0.558567
0.841952 1.739750 0.538082 0.597053
