0.062500 6.1419711906285e-07 2.74974888093715e-06 6.0683574306285e-07
0.073864 5.66932951790751e-06 1.18873404820925e-05 5.18796551790751e-06
0.084418 3.50362081715176e-05 2.86004618284824e-05 2.83737681715176e-05
0.094356 0.000163115658126938 2.55526418730621e-05 0.000110704568126938
0.103801 0.000387402695622249 0.000110962104377751 0.000175406395622249
0.112839 0.000901141317571807 0.000247888682428193 0.000363054517571807
0.121533 0.00209552751732154 0.000478788482678457 0.000715141517321544
0.129933 0.00409900381453574 0.000899655185464259 0.00123553581453574
0.138074 0.00787799420239527 0.000914363797604727 0.00265529320239527
0.145988 0.0122155951915789 0.00270477480842112 0.00301628919157888
0.153699 0.0207024279198455 0.00333212208015455 0.00543199791984545
0.161227 0.0309316154717054 0.0044272245282946 0.0082259254717054
0.168589 0.0444679577519426 0.00564249224805742 0.0121677577519426
0.175800 0.062076777995725 0.007852782004275 0.016112897995725
0.182872 0.0833371643302407 0.0105859956697592 0.0207571543302408
0.189818 0.108721445048923 0.0138488549510774 0.0263508850489226
0.196645 0.136645459044597 0.0169412409554031 0.0332272590445969
0.203363 0.165562322457959 0.0227952775420408 0.0380762224579592
0.209980 0.200002432613471 0.0248901673865295 0.0465761326134705
0.216501 0.231866154929666 0.0283266450703343 0.0551696549296657
0.222934 0.269666339384357 0.029414460615643 0.065893439384357
0.229283 0.305593466701064 0.0313383332989357 0.0743592667010643
0.235554 0.342524325559977 0.036171874440023 0.081478025559977
0.241751 0.384295587365535 0.051111312634465 0.0774294873655351
0.247878 0.418383102384524 0.0531557976154765 0.0854806023845236
0.253940 0.449658567625005 0.0444661323749946 0.102944467625005
0.259938 0.494656978914967 0.0478240210850335 0.106862178914967
0.265878 0.515352417765537 0.0589255822344628 0.103218617765537
0.271762 0.543546126608027 0.0540427733919732 0.113218626608027
0.277593 0.574272853370957 0.0561685466290425 0.118651953370957
0.283373 0.62910525181301 0.0537420481869896 0.12738395181301
0.289105 0.651643463513294 0.0542520364867064 0.131486463513294
0.294791 0.68668859680971 0.0537916031902904 0.136765596809709
0.300433 0.694223809098011 0.0737804909019886 0.122364109098011
0.306034 0.713190534022142 0.0716344659778582 0.129738534022142
0.311595 0.736497967959973 0.0782716320400266 0.126226867959974
0.317118 0.759898676315355 0.0748591236846445 0.133095176315356
0.322604 0.775615148322736 0.0749190516772644 0.135988348322736
0.328056 0.784227485145196 0.0769165148548043 0.136675985145196
0.333475 0.799259163213561 0.0760690367864385 0.140599563213561
0.338862 0.811134620195909 0.0770487798040915 0.143114020195909
0.344218 0.819314869466657 0.0802393305333435 0.141406069466657
0.349546 0.837056673951807 0.0762946260481934 0.146876873951807
0.354846 0.86663396354647 0.0598657364535301 0.16621076354647
0.360119 0.882839875589629 0.0689307244103711 0.159181875589629
0.365367 0.890446429878557 0.068268870121443 0.161337229878557
0.370590 0.899775089873207 0.0714270101267929 0.159992989873207
0.375791 0.901104326206781 0.0660216737932189 0.167172226206781
0.380969 0.912192469343351 0.0733516306566491 0.162900569343351
0.386125 0.909244140107476 0.0611887598925243 0.176446440107476
0.391261 0.912971660508624 0.0609946394913757 0.177090760508624
0.396378 0.918924878694535 0.0631718213054654 0.175522178694535
0.401477 0.918766984490563 0.0692440155094373 0.169806884490563
0.406557 0.913617183960328 0.0722096160396724 0.166346483960328
0.411620 0.92801404136193 0.06163205863807 0.17714554136193
0.416668 0.927464439424996 0.0626452605750041 0.175823939424996
0.421700 0.933633169064063 0.0701688309359371 0.168810369064063
0.426717 0.934849558000506 0.0698574419994942 0.168132558000506
0.431720 0.929297204966747 0.0637213950332527 0.173582704966747
0.436709 0.938496280224089 0.0742317197759107 0.163111980224089
0.441686 0.938842945611094 0.0733970543889059 0.163300245611094
0.446651 0.937738338300401 0.0684596616995994 0.167573238300401
0.451605 0.937766452154329 0.0667025478456709 0.166932652154329
0.456547 0.948874761950692 0.0697022380493081 0.163184061950692
0.461480 0.95033115737557 0.0704548426244299 0.16075755737557
0.466402 0.950592380482464 0.068812619517536 0.160461080482464
0.471316 0.95157630808652 0.0665676919134803 0.16044040808652
0.476221 0.952678483774284 0.0635625162257161 0.160968883774284
0.481118 0.953737339821741 0.0628656601782591 0.159638439821741
