13.625000 -2.612245 0.250823 0.149763 #m_at_a: 10.286943
13.750000 -2.528636 0.243185 0.161101 #m_at_a: 10.345990
13.875000 -2.449117 0.236832 0.171183 #m_at_a: 10.404129
14.000000 -2.374239 0.232312 0.179326 #m_at_a: 10.461421
14.125000 -2.304214 0.228677 0.186027 #m_at_a: 10.517926
14.250000 -2.239014 0.226256 0.191542 #m_at_a: 10.573699
14.375000 -2.178447 0.224047 0.195160 #m_at_a: 10.628794
14.500000 -2.122218 0.222463 0.198862 #m_at_a: 10.683260
14.625000 -2.069977 0.220797 0.203546 #m_at_a: 10.737144
14.750000 -2.021349 0.218093 0.208911 #m_at_a: 10.790493
14.875000 -1.975959 0.214538 0.215393 #m_at_a: 10.843346
15.000000 -1.933441 0.211432 0.223826 #m_at_a: 10.895745
