13.500000 -2.048831 0.195870 0.119947 #m_at_a: 11.316048
13.625000 -1.955629 0.179437 0.136249 #m_at_a: 11.384280
13.750000 -1.876009 0.168042 0.147214 #m_at_a: 11.451545
13.875000 -1.809585 0.160775 0.154522 #m_at_a: 11.517906
14.000000 -1.755507 0.156895 0.159352 #m_at_a: 11.583422
14.125000 -1.712682 0.154457 0.163629 #m_at_a: 11.648149
14.250000 -1.679932 0.154345 0.166845 #m_at_a: 11.712141
14.375000 -1.656088 0.154331 0.170464 #m_at_a: 11.775449
14.500000 -1.640046 0.154290 0.174430 #m_at_a: 11.838123
14.625000 -1.630796 0.154886 0.180062 #m_at_a: 11.900209
14.750000 -1.627437 0.155905 0.186898 #m_at_a: 11.961749
14.875000 -1.629173 0.157407 0.193442 #m_at_a: 12.022787
15.000000 -1.635310 0.158381 0.200455 #m_at_a: 12.083361
