0.062500 0.000007 0.000070 0.000007
0.073864 0.000098 0.000762 0.000098
0.084418 0.000302 0.001975 0.000302
0.094356 0.000819 0.004533 0.000818
0.103801 0.002149 0.008606 0.002134
0.112839 0.004177 0.019050 0.004135
0.121533 0.008024 0.032338 0.007993
0.129933 0.014428 0.047790 0.014358
0.138074 0.020581 0.066775 0.020437
0.145988 0.037779 0.086339 0.037469
0.153699 0.050642 0.116892 0.050007
0.161227 0.063703 0.163855 0.062524
0.168589 0.078689 0.204972 0.076958
0.175800 0.097862 0.251221 0.095354
0.182872 0.130838 0.307761 0.127698
0.189818 0.162189 0.369384 0.157399
0.196645 0.192617 0.408711 0.184915
0.203363 0.234111 0.518443 0.226808
0.209980 0.296940 0.578834 0.287826
0.216501 0.329577 0.636189 0.318940
0.222934 0.377221 0.771209 0.364698
0.229283 0.433979 0.912492 0.419964
0.235554 0.477098 1.005812 0.462182
0.241751 0.545899 1.170983 0.520785
0.247878 0.601650 1.290270 0.571885
0.253940 0.646208 1.475878 0.611939
0.259938 0.758586 1.688311 0.701894
0.265878 0.791214 1.819007 0.738198
0.271762 0.906007 1.983152 0.844545
0.277593 0.984964 2.167918 0.917096
0.283373 1.075117 2.378565 1.000790
0.289105 1.194953 2.692803 1.113501
0.294791 1.412138 2.846936 1.342881
0.300433 1.405971 3.353452 1.327474
0.306034 1.496732 3.519726 1.388078
0.311595 1.637210 3.864684 1.521978
0.317118 1.770324 4.104875 1.647471
0.322604 1.904712 4.514402 1.775721
0.328056 2.065065 4.973699 1.930870
0.333475 2.234547 5.252237 2.172566
0.338862 2.436264 5.644422 2.304487
0.344218 2.580106 5.898959 2.442089
0.349546 2.809575 6.501627 2.657524
0.354846 3.028249 6.700958 2.874523
0.360119 3.246426 7.188714 3.087102
0.365367 3.451945 7.310735 3.268999
0.370590 3.709539 7.624181 3.513868
0.375791 3.905316 7.590884 3.705842
0.380969 4.211050 7.729670 4.039436
0.386125 4.368817 7.856663 4.075819
0.391261 4.684872 7.870888 4.434634
0.396378 4.508141 8.438739 4.263426
0.401477 4.921618 8.397872 4.664663
0.406557 4.844636 8.510484 4.578860
0.411620 5.125342 8.678048 4.760783
0.416668 5.260355 8.705055 4.847861
0.421700 5.400667 8.744833 5.181186
0.426717 5.569059 8.789591 5.200626
0.431720 5.842429 8.768811 5.355805
0.436709 5.962561 8.661189 5.465792
0.441686 6.244899 8.518851 5.768348
0.446651 6.401087 8.406433 5.930701
0.451605 6.551480 8.455390 6.052644
0.456547 6.287271 8.534799 5.795550
0.461480 6.457436 8.503964 5.931953
0.466402 6.520416 8.210054 5.965204
0.471316 6.641807 8.185893 6.031321
0.476221 7.014495 7.527375 6.388366
0.481118 7.104038 7.426942 6.459639
