1.000000 9.000000 0.000000
1.016249 9.000000 0.000000
1.032761 9.000000 0.000000
1.049542 9.000000 0.000000
1.066596 9.000000 0.000000
1.083927 9.000000 0.000000
1.101539 9.000000 0.000000
1.119438 9.000000 0.000000
1.137627 9.000000 0.000000
1.156112 9.000000 0.000000
1.174898 9.000000 0.000000
1.193988 9.000000 0.000000
1.213389 9.000000 0.000000
1.233105 9.000000 0.000000
1.253141 9.000000 0.000000
1.273503 9.000000 0.000000
1.294196 9.000000 0.000000
1.315225 9.000000 0.000000
1.336596 9.000000 0.000000
1.358314 9.000000 0.000000
1.380384 9.000000 0.000000
1.402814 9.000000 0.000000
1.425608 9.000000 0.000000
1.448772 9.000000 0.000000
1.472312 9.000000 0.000000
1.496236 9.000000 0.000000
1.520548 9.000000 0.000000
1.545254 9.000000 0.000000
1.570363 9.000000 0.000000
1.595879 9.000000 0.000000
1.621810 9.000000 0.000000
1.648162 9.000000 0.000000
1.674943 9.000000 0.000000
1.702158 9.000000 0.000000
1.729816 9.000000 0.000000
1.757923 9.000000 0.000000
1.786488 9.000000 0.000000
1.815516 9.000000 0.000000
1.845015 9.000000 0.000000
1.874994 9.000000 0.000000
1.905461 9.000000 0.000000
1.936422 9.000000 0.000000
1.967886 9.000000 0.000000
1.999862 9.000000 0.000000
2.032357 9.000000 0.000000
2.065380 9.000000 0.000000
2.098940 9.000000 0.000000
2.133045 9.000000 0.000000
2.167704 9.000000 0.000000
2.202926 9.000000 0.000000
2.238721 9.000000 0.000000
2.275097 9.000000 0.000000
2.312065 9.000000 0.000000
2.349633 9.000000 0.000000
2.387811 9.000000 0.000000
2.426610 9.000000 0.000000
2.466039 9.000000 0.000000
2.506109 9.000000 0.000000
2.546830 9.000000 0.000000
2.588213 9.000000 0.000000
2.630268 9.000000 0.000000
2.673006 9.000000 0.000000
2.716439 9.000000 0.000000
2.760578 9.000000 0.000000
2.805434 9.000000 0.000000
2.851018 9.000000 0.000000
2.897343 9.000000 0.000000
2.944421 9.000000 0.000000
2.992265 9.000000 0.000000
3.040885 9.000000 0.000000
3.090295 9.000000 0.000000
3.140509 9.000000 0.000000
3.191538 9.000000 0.000000
3.243397 9.000000 0.000000
3.296098 9.000000 0.000000
3.349655 9.000000 0.000000
3.404083 9.000000 0.000000
3.459395 9.000000 0.000000
3.515606 9.000000 0.000000
3.572730 9.000000 0.000000
3.630783 9.000000 0.000000
3.689779 9.000000 0.000000
3.749732 9.000000 0.000000
3.810661 9.000000 0.000000
3.872580 9.000000 0.000000
3.935504 9.000000 0.000000
3.999451 9.000000 0.000000
4.064437 9.000000 0.000000
4.130479 9.000000 0.000000
4.197595 9.000000 0.000000
4.265800 9.000000 0.000000
4.335114 9.000000 0.000000
4.405555 9.000000 0.000000
4.477139 9.000000 0.000000
4.549887 9.000000 0.000000
4.623817 9.000000 0.000000
4.698949 9.000000 0.000000
4.775301 9.000000 0.000000
4.852893 9.000000 0.000000
4.931747 9.000000 0.000000
5.011882 9.000000 0.000000
5.093318 9.000000 0.000000
5.176079 9.000000 0.000000
5.260183 9.000000 0.000000
5.345655 9.000000 0.000000
5.432516 9.000000 0.000000
5.520787 9.000000 0.000000
5.610493 9.000000 0.000000
5.701657 9.000000 0.000000
5.794302 9.000000 0.000000
5.888452 9.000000 0.000000
5.984131 9.000000 0.000000
6.081367 9.000000 0.000000
6.180181 9.000000 0.000000
6.280601 9.000000 0.000000
6.382653 9.000000 0.000000
6.486363 9.000000 0.000000
6.591759 9.000000 0.000000
6.698867 9.000000 0.000000
6.807715 9.000000 0.000000
6.918332 9.000000 0.000000
7.030747 9.000000 0.000000
7.144987 9.000000 0.000000
7.261084 9.000000 0.000000
7.379068 9.000000 0.000000
7.498969 9.000000 0.000000
7.620818 9.000000 0.000000
7.744647 9.000000 0.000000
7.870488 9.000000 0.000000
7.998374 9.000000 0.000000
8.128337 9.000000 0.000000
8.260412 9.000000 0.000000
8.394634 9.000000 0.000000
8.531036 9.000000 0.000000
8.669655 9.000000 0.000000
8.810526 9.000000 0.000000
8.953687 9.000000 0.000000

1.000000 9.050000 0.000000
1.016249 9.050000 0.000000
1.032761 9.050000 0.000000
1.049542 9.050000 0.000000
1.066596 9.050000 0.000000
1.083927 9.050000 0.000000
1.101539 9.050000 0.000000
1.119438 9.050000 0.000000
1.137627 9.050000 0.000000
1.156112 9.050000 0.000000
1.174898 9.050000 0.000000
1.193988 9.050000 0.000000
1.213389 9.050000 0.000000
1.233105 9.050000 0.000000
1.253141 9.050000 0.000000
1.273503 9.050000 0.000000
1.294196 9.050000 0.000000
1.315225 9.050000 0.000000
1.336596 9.050000 0.000000
1.358314 9.050000 0.000000
1.380384 9.050000 0.000000
1.402814 9.050000 0.000000
1.425608 9.050000 0.000000
1.448772 9.050000 0.000000
1.472312 9.050000 0.000000
1.496236 9.050000 0.000000
1.520548 9.050000 0.000000
1.545254 9.050000 0.000000
1.570363 9.050000 0.000000
1.595879 9.050000 0.000000
1.621810 9.050000 0.000000
1.648162 9.050000 0.000000
1.674943 9.050000 0.000000
1.702158 9.050000 0.000000
1.729816 9.050000 0.000000
1.757923 9.050000 0.000000
1.786488 9.050000 0.000000
1.815516 9.050000 0.000000
1.845015 9.050000 0.000000
1.874994 9.050000 0.000000
1.905461 9.050000 0.000000
1.936422 9.050000 0.000000
1.967886 9.050000 0.000000
1.999862 9.050000 0.000000
2.032357 9.050000 0.000000
2.065380 9.050000 0.000000
2.098940 9.050000 0.000000
2.133045 9.050000 0.000000
2.167704 9.050000 0.000000
2.202926 9.050000 0.000000
2.238721 9.050000 0.000000
2.275097 9.050000 0.000000
2.312065 9.050000 0.000000
2.349633 9.050000 0.000000
2.387811 9.050000 0.000000
2.426610 9.050000 0.000000
2.466039 9.050000 0.000000
2.506109 9.050000 0.000000
2.546830 9.050000 0.000000
2.588213 9.050000 0.000000
2.630268 9.050000 0.000000
2.673006 9.050000 0.000000
2.716439 9.050000 0.000000
2.760578 9.050000 0.000000
2.805434 9.050000 0.000000
2.851018 9.050000 0.000000
2.897343 9.050000 0.000000
2.944421 9.050000 0.000000
2.992265 9.050000 0.000000
3.040885 9.050000 0.000000
3.090295 9.050000 0.000000
3.140509 9.050000 0.000000
3.191538 9.050000 0.000000
3.243397 9.050000 0.000000
3.296098 9.050000 0.000000
3.349655 9.050000 0.000000
3.404083 9.050000 0.000000
3.459395 9.050000 0.000000
3.515606 9.050000 0.000000
3.572730 9.050000 0.000000
3.630783 9.050000 0.000000
3.689779 9.050000 0.000000
3.749732 9.050000 0.000000
3.810661 9.050000 0.000000
3.872580 9.050000 0.000000
3.935504 9.050000 0.000000
3.999451 9.050000 0.000000
4.064437 9.050000 0.000000
4.130479 9.050000 0.000000
4.197595 9.050000 0.000000
4.265800 9.050000 0.000000
4.335114 9.050000 0.000000
4.405555 9.050000 0.000000
4.477139 9.050000 0.000000
4.549887 9.050000 0.000000
4.623817 9.050000 0.000000
4.698949 9.050000 0.000000
4.775301 9.050000 0.000000
4.852893 9.050000 0.000000
4.931747 9.050000 0.000000
5.011882 9.050000 0.000000
5.093318 9.050000 0.000000
5.176079 9.050000 0.000000
5.260183 9.050000 0.000000
5.345655 9.050000 0.000000
5.432516 9.050000 0.000000
5.520787 9.050000 0.000000
5.610493 9.050000 0.000000
5.701657 9.050000 0.000000
5.794302 9.050000 0.000000
5.888452 9.050000 0.000000
5.984131 9.050000 0.000000
6.081367 9.050000 0.000000
6.180181 9.050000 0.000000
6.280601 9.050000 0.000000
6.382653 9.050000 0.000000
6.486363 9.050000 0.000000
6.591759 9.050000 0.000000
6.698867 9.050000 0.000000
6.807715 9.050000 0.000000
6.918332 9.050000 0.000000
7.030747 9.050000 0.000000
7.144987 9.050000 0.000000
7.261084 9.050000 0.000000
7.379068 9.050000 0.000000
7.498969 9.050000 0.000000
7.620818 9.050000 0.000000
7.744647 9.050000 0.000000
7.870488 9.050000 0.000000
7.998374 9.050000 0.000000
8.128337 9.050000 0.000000
8.260412 9.050000 0.000000
8.394634 9.050000 0.000000
8.531036 9.050000 0.000000
8.669655 9.050000 0.000000
8.810526 9.050000 0.000000
8.953687 9.050000 0.000000

1.000000 9.100000 0.000000
1.016249 9.100000 0.000000
1.032761 9.100000 0.000000
1.049542 9.100000 0.000000
1.066596 9.100000 0.000000
1.083927 9.100000 0.000000
1.101539 9.100000 0.000000
1.119438 9.100000 0.000000
1.137627 9.100000 0.000000
1.156112 9.100000 0.000000
1.174898 9.100000 0.000000
1.193988 9.100000 0.000000
1.213389 9.100000 0.000000
1.233105 9.100000 0.000000
1.253141 9.100000 0.000000
1.273503 9.100000 0.000000
1.294196 9.100000 0.000000
1.315225 9.100000 0.000000
1.336596 9.100000 0.000000
1.358314 9.100000 0.000000
1.380384 9.100000 0.000000
1.402814 9.100000 0.000000
1.425608 9.100000 0.000000
1.448772 9.100000 0.000000
1.472312 9.100000 0.000000
1.496236 9.100000 0.000000
1.520548 9.100000 0.000000
1.545254 9.100000 0.000000
1.570363 9.100000 0.000000
1.595879 9.100000 0.000000
1.621810 9.100000 0.000000
1.648162 9.100000 0.000000
1.674943 9.100000 0.000000
1.702158 9.100000 0.000000
1.729816 9.100000 0.000000
1.757923 9.100000 0.000000
1.786488 9.100000 0.000000
1.815516 9.100000 0.000000
1.845015 9.100000 0.000000
1.874994 9.100000 0.000000
1.905461 9.100000 0.000000
1.936422 9.100000 0.000000
1.967886 9.100000 0.000000
1.999862 9.100000 0.000000
2.032357 9.100000 0.000000
2.065380 9.100000 0.000000
2.098940 9.100000 0.000000
2.133045 9.100000 0.000000
2.167704 9.100000 0.000000
2.202926 9.100000 0.000000
2.238721 9.100000 0.000000
2.275097 9.100000 0.000000
2.312065 9.100000 0.000000
2.349633 9.100000 0.000000
2.387811 9.100000 0.000000
2.426610 9.100000 0.000000
2.466039 9.100000 0.000000
2.506109 9.100000 0.000000
2.546830 9.100000 0.000000
2.588213 9.100000 0.000000
2.630268 9.100000 0.000000
2.673006 9.100000 0.000000
2.716439 9.100000 0.000000
2.760578 9.100000 0.000000
2.805434 9.100000 0.000000
2.851018 9.100000 0.000000
2.897343 9.100000 0.000000
2.944421 9.100000 0.000000
2.992265 9.100000 0.000000
3.040885 9.100000 0.000000
3.090295 9.100000 0.000000
3.140509 9.100000 0.000000
3.191538 9.100000 0.000000
3.243397 9.100000 0.000000
3.296098 9.100000 0.000000
3.349655 9.100000 0.000000
3.404083 9.100000 0.000000
3.459395 9.100000 0.000000
3.515606 9.100000 0.000000
3.572730 9.100000 0.000000
3.630783 9.100000 0.000000
3.689779 9.100000 0.000000
3.749732 9.100000 0.000000
3.810661 9.100000 0.000000
3.872580 9.100000 0.000000
3.935504 9.100000 0.000000
3.999451 9.100000 0.000000
4.064437 9.100000 0.000000
4.130479 9.100000 0.000000
4.197595 9.100000 0.000000
4.265800 9.100000 0.000000
4.335114 9.100000 0.000000
4.405555 9.100000 0.000000
4.477139 9.100000 0.000000
4.549887 9.100000 0.000000
4.623817 9.100000 0.000000
4.698949 9.100000 0.000000
4.775301 9.100000 0.000000
4.852893 9.100000 0.000000
4.931747 9.100000 0.000000
5.011882 9.100000 0.000000
5.093318 9.100000 0.000000
5.176079 9.100000 0.000000
5.260183 9.100000 0.000000
5.345655 9.100000 0.000000
5.432516 9.100000 0.000000
5.520787 9.100000 0.000000
5.610493 9.100000 0.000000
5.701657 9.100000 0.000000
5.794302 9.100000 0.000000
5.888452 9.100000 0.000000
5.984131 9.100000 0.000000
6.081367 9.100000 0.000000
6.180181 9.100000 0.000000
6.280601 9.100000 0.000000
6.382653 9.100000 0.000000
6.486363 9.100000 0.000000
6.591759 9.100000 0.000000
6.698867 9.100000 0.000000
6.807715 9.100000 0.000000
6.918332 9.100000 0.000000
7.030747 9.100000 0.000000
7.144987 9.100000 0.000000
7.261084 9.100000 0.000000
7.379068 9.100000 0.000000
7.498969 9.100000 0.000000
7.620818 9.100000 0.000000
7.744647 9.100000 0.000000
7.870488 9.100000 0.000000
7.998374 9.100000 0.000000
8.128337 9.100000 0.000000
8.260412 9.100000 0.000000
8.394634 9.100000 0.000000
8.531036 9.100000 0.000000
8.669655 9.100000 0.000000
8.810526 9.100000 0.000000
8.953687 9.100000 0.000000

1.000000 9.150001 0.000000
