0.062500 0.000551 0.002048 0.000545
0.073864 0.025901 0.035231 0.024251
0.084418 0.112637 0.050828 0.082765
0.094356 0.246641 0.078701 0.142590
0.103801 0.476428 0.118114 0.267216
0.112839 0.912809 0.156913 0.486051
0.121533 1.476249 0.234328 0.763078
0.129933 2.263862 0.457935 1.006122
0.138074 2.917109 0.835769 1.096881
0.145988 4.086993 1.065752 1.537636
0.153699 5.495945 1.376705 2.079917
0.161227 8.080972 1.151340 3.302710
0.168589 9.137624 2.131806 3.322892
0.175800 11.061522 2.480658 4.079411
0.182872 13.750523 2.797517 5.215513
0.189818 16.236168 3.189032 6.309810
0.196645 17.990082 3.689588 6.834752
0.203363 20.182101 4.827019 7.347411
0.209980 23.201736 5.591484 8.338706
0.216501 25.134699 5.684211 9.216629
0.222934 28.147115 6.647995 10.119775
0.229283 31.548043 6.831437 11.719473
0.235554 33.493224 7.870576 11.754434
0.241751 36.663913 8.374127 13.184443
0.247878 36.844564 9.827446 13.049794
0.253940 43.967370 6.520840 17.597010
0.259938 47.213449 7.290901 18.605399
0.265878 45.961105 8.993515 17.200045
0.271762 45.474236 14.106864 13.743346
0.277593 46.640415 14.332975 14.085485
0.283373 54.422061 8.585029 20.612471
0.289105 56.316295 8.847015 21.211925
0.294791 55.804230 8.412830 21.649760
0.300433 58.476815 9.219575 22.014675
0.306034 57.714238 10.185252 20.406698
0.311595 59.547735 10.097375 21.091145
0.317118 59.249546 10.494664 20.882456
0.322604 59.634455 10.572195 21.147725
0.328056 59.374279 9.682901 22.151729
0.333475 58.903076 9.723944 21.797336
0.338862 59.066319 9.893441 21.805869
0.344218 52.118435 12.283805 18.653505
0.349546 53.318389 13.527321 17.430519
0.354846 51.363645 13.406785 16.490475
0.360119 54.930531 10.104829 19.737631
0.365367 49.034886 13.430044 15.231556
0.370590 49.112929 13.064961 15.454389
0.375791 46.949058 12.936172 14.508318
0.380969 46.405509 12.570891 14.478829
0.386125 44.095240 11.271340 14.738890
0.391261 43.973690 12.654460 12.839450
0.396378 42.748485 12.049115 12.301265
0.401477 41.738431 11.612989 12.123121
0.406557 39.366182 11.433428 11.389972
0.411620 38.443764 11.058516 11.028254
0.416668 36.621594 10.637756 10.533224
0.421700 35.731898 10.119342 10.518128
0.426717 33.848265 8.885595 10.802305
0.431720 33.364428 9.404742 9.712528
0.436709 31.281019 7.897261 10.164409
0.441686 30.333332 7.641718 9.932722
0.446651 29.322898 8.149222 8.610658
0.451605 31.047861 5.358469 10.890611
0.456547 27.343205 7.126995 8.339295
0.461480 26.452561 6.979289 8.004921
0.466402 25.075624 6.980316 7.222114
0.471316 24.207104 6.724356 7.023674
0.476221 25.515000 3.782790 9.380380
0.481118 24.686431 3.774089 8.990701
0.486007 20.001280 5.845720 6.337350
0.490889 19.727646 6.733964 5.102906
0.495765 21.291947 2.867343 8.329477
0.500634 20.701977 2.724873 8.189657
0.505498 19.333334 2.249456 8.062944
0.510357 18.835856 2.072104 7.983586
0.515211 15.452341 4.334789 5.150651
0.520061 15.323610 4.764920 4.498210
0.524907 14.165815 3.984055 4.678318
0.529749 14.292321 3.434869 5.068132
0.534589 13.421475 3.335795 4.673321
0.539425 13.090834 3.272036 4.553532
0.544260 12.352997 3.156443 4.278655
0.549092 12.007361 3.091239 4.153092
0.553923 12.183409 2.218761 4.687347
0.558753 10.876124 3.042636 3.707791
0.563582 10.389405 2.858065 3.609439
0.568411 10.054578 2.741122 3.550484
0.573240 9.703906 2.520594 3.519986
0.578069 9.373404 2.428576 3.450434
0.582898 8.957525 2.268645 3.390121
0.587729 8.704999 2.193951 3.296758
0.592561 8.362475 2.171145 3.137795
0.597394 8.100413 2.179707 2.954860
0.602229 7.852458 2.093666 2.852544
0.607067 7.539961 2.085138 2.749910
0.611907 7.278995 1.897446 2.812062
0.616750 6.909457 1.723278 2.838341
0.621596 6.899020 1.790347 2.663672
0.626446 6.617235 1.819179 2.456779
0.631299 6.474487 1.797991 2.386577
0.636157 6.298891 1.633483 2.388740
0.641018 6.193582 1.646132 2.286618
0.645885 5.742736 1.727375 2.072008
0.650756 6.221165 1.118061 2.602211
0.655632 5.574033 1.435264 2.142682
0.660514 5.251772 1.618526 1.892826
0.665401 5.046476 1.563164 1.802673
0.670295 5.528214 0.984587 2.332686
0.675194 5.298006 0.963487 2.227677
0.680101 5.201737 0.978769 2.159435
0.685013 5.029836 0.989211 2.021094
0.689933 4.962034 0.989644 1.980866
0.694860 4.789611 0.917107 1.937442
0.699795 4.684055 0.860079 1.946283
0.704737 4.040878 1.284827 1.412374
0.709687 4.412093 0.832393 1.818034
0.714646 3.939400 1.082862 1.469057
0.719613 3.842493 1.158379 1.343306
0.724589 3.745094 1.015650 1.386915
0.729573 3.518965 1.060771 1.294499
0.734567 3.448355 0.921804 1.337719
0.739570 3.392865 0.899291 1.312291
0.744583 3.245320 0.878482 1.253673
0.749606 3.256557 0.944183 1.141364
0.754639 3.114669 0.921225 1.083553
0.759682 3.061915 0.917342 1.047424
0.764735 2.890528 0.829601 1.056118
0.769800 2.884945 0.851749 0.984214
0.774875 2.743225 0.771729 0.989261
0.779962 2.721516 0.804596 0.909683
0.785060 2.620864 0.776645 0.875521
0.790169 2.566781 0.730539 0.885944
0.795291 2.349731 0.762212 0.786058
0.800424 2.318910 0.721129 0.789525
0.805570 2.220039 0.690659 0.760276
0.810728 2.159257 0.710373 0.706339
0.815899 2.081736 0.691015 0.673370
0.821083 2.055451 0.642812 0.686486
0.826280 1.973318 0.636631 0.645118
0.831491 1.922381 0.526297 0.715504
0.836715 1.844913 0.502809 0.685688
0.841952 1.801410 0.488610 0.662445
0.847204 1.727962 0.489297 0.620070
0.852469 1.664821 0.458632 0.607518
0.857749 1.596404 0.433933 0.590215
0.863044 1.545019 0.417522 0.572380
0.868353 1.504120 0.407716 0.554039
0.873677 1.436715 0.392208 0.528958
0.879017 1.386515 0.379030 0.514937
0.884371 1.314127 0.359062 0.495314
0.889741 1.272767 0.328010 0.503267
0.895127 1.181841 0.323830 0.458008
0.900529 1.149209 0.313314 0.445973
0.905947 1.046556 0.324241 0.392847
0.911381 1.007899 0.320053 0.370035
0.916832 0.943512 0.310901 0.339022
0.922300 0.888816 0.300291 0.321100
0.927784 0.831868 0.282188 0.306529
0.933286 0.778926 0.271769 0.284498
0.938804 0.731021 0.259541 0.269855
0.944340 0.666605 0.264107 0.229341
0.949894 0.629264 0.249521 0.220735
0.955466 0.542674 0.205748 0.226573
0.961056 0.511160 0.207939 0.207360
0.966664 0.444026 0.177793 0.203619
0.972290 0.386463 0.179190 0.177850
0.977935 0.351953 0.120527 0.208513
0.983599 0.293695 0.101656 0.200645
0.989282 0.208864 0.149552 0.131780
0.994984 0.156905 0.120286 0.132364
1.000705 0.156717 0.128124 0.126214
