# Analytic fit parameters for the partial photoionisation cross-sections 
# from all sub-shells (n, l) of the ground state of each atom and ion, taken from: 
# Verner & Yakovlev 1995, A&AS, 109, 125 
# We include only the 11 elements that are in CHIMES. We use these fits to calculate 
# the Auger photoionisation rates from the inner shells. 
# The columns are as follows: 
# ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
# Column	Variable	Units	Description 
# ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#    1		   Z		 N/A	Atomic number 
#    2		   N		 N/A	Number of electrons
#    3		   n		 N/A	Principal quantum number of the subshell
#    4		   l		 N/A	Oribital quantum number
#    5		   E_th		 eV 	Threshold ionisation energy of the subshell
#    6		   E_0		 eV	Fit parameter in equation 1
#    7 		   sigma_0	 Mb	Fit parameter in equation 1
#    8 		   y_a		 N/A 	Fit parameter in equation 1
#    9 		   P 		 N/A	Fit parameter in equation 1
#    10 	   y_w 		 N/A 	Fit parameter in equation 1
# ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
12	10	2	1	8.014E+01	5.319E+01	2.104E+02	7.813E+01	3.630E+00	2.851E-01
12	10	2	0	1.111E+02	4.804E+01	1.914E+01	1.613E+01	5.050E+00	0.000E+00
12	10	1	0	1.317E+03	3.607E+02	1.877E+01	1.401E+02	1.238E+00	0.000E+00
12	9	2	1	1.093E+02	5.137E+01	2.223E+02	9.301E+01	3.513E+00	5.276E-03
12	9	2	0	1.411E+02	4.810E+01	2.118E+01	1.675E+01	4.941E+00	0.000E+00
12	9	1	0	1.356E+03	3.345E+02	2.212E+01	7.147E+01	1.413E+00	0.000E+00
12	8	2	1	1.413E+02	5.114E+01	2.134E+02	9.563E+01	3.438E+00	5.419E-03
12	8	2	0	1.735E+02	4.710E+01	2.448E+01	1.636E+01	4.951E+00	0.000E+00
12	8	1	0	1.400E+03	3.259E+02	2.350E+01	6.173E+01	1.464E+00	0.000E+00
12	7	2	1	1.865E+02	4.155E+01	2.901E+02	5.000E+01	4.000E+00	3.000E-01
12	7	2	0	2.076E+02	4.500E+01	2.434E+01	2.600E+01	4.500E+00	0.000E+00
12	7	1	0	1.449E+03	2.777E+02	3.278E+01	5.000E+01	1.650E+00	0.000E+00
12	6	2	1	2.249E+02	4.016E+01	2.442E+02	5.000E+01	4.000E+00	3.000E-01
12	6	2	0	2.444E+02	4.341E+01	2.832E+01	2.600E+01	4.500E+00	0.000E+00
12	6	1	0	1.501E+03	2.742E+02	3.407E+01	5.000E+01	1.650E+00	0.000E+00
12	5	2	1	2.660E+02	2.461E+01	3.546E+02	6.160E+01	4.366E+00	6.452E-03
12	5	2	0	2.839E+02	3.967E+01	3.755E+01	1.873E+01	4.950E+00	0.000E+00
12	5	1	0	1.558E+03	3.082E+02	2.721E+01	5.108E+01	1.539E+00	0.000E+00
12	4	2	0	3.282E+02	3.981E+01	3.936E+01	2.600E+01	4.500E+00	0.000E+00
12	4	1	0	1.618E+03	2.671E+02	3.699E+01	5.000E+01	1.650E+00	0.000E+00
12	3	2	0	3.675E+02	4.041E+01	2.228E+01	3.904E+01	3.986E+00	0.000E+00
12	3	1	0	1.675E+03	2.858E+02	3.290E+01	5.384E+01	1.560E+00	0.000E+00
12	2	1	0	1.762E+03	2.042E+02	6.140E+01	2.778E+01	2.161E+00	0.000E+00
12	1	1	0	1.963E+03	6.203E+01	3.802E+02	3.288E+01	2.963E+00	0.000E+00
14	14	3	1	8.152E+00	2.212E+01	1.845E+02	3.849E+00	9.721E+00	2.921E-01
14	14	3	0	1.517E+01	1.413E+01	1.166E+01	2.288E+01	5.334E+00	0.000E+00
14	14	2	1	1.060E+02	7.808E+01	1.532E+02	5.765E+06	2.639E+00	2.774E-04
14	14	2	0	1.560E+02	7.017E+01	1.166E+01	4.742E+01	3.933E+00	0.000E+00
14	14	1	0	1.846E+03	5.322E+02	1.184E+01	2.580E+02	1.102E+00	0.000E+00
14	13	3	1	1.635E+01	2.123E+01	6.975E+01	4.907E+00	9.525E+00	3.169E-01
14	13	3	0	2.240E+01	1.364E+01	8.454E+00	7.489E+01	4.676E+00	0.000E+00
14	13	2	1	1.186E+02	7.154E+01	1.832E+02	3.537E+02	3.133E+00	2.870E-04
14	13	2	0	1.619E+02	6.738E+01	1.263E+01	3.623E+01	4.172E+00	0.000E+00
14	13	1	0	1.839E+03	4.580E+02	1.628E+01	7.706E+01	1.385E+00	0.000E+00
14	12	3	0	3.349E+01	1.182E+01	8.666E+00	3.532E+02	4.208E+00	0.000E+00
14	12	2	1	1.311E+02	6.652E+01	2.197E+02	1.169E+02	3.529E+00	8.658E-04
14	12	2	0	1.744E+02	5.843E+01	1.569E+01	2.296E+01	4.803E+00	0.000E+00
14	12	1	0	1.852E+03	3.201E+02	3.591E+01	2.174E+01	2.123E+00	0.000E+00
14	11	3	0	4.514E+01	1.288E+01	6.083E+00	1.356E+06	3.353E+00	0.000E+00
14	11	2	1	1.466E+02	6.482E+01	2.326E+02	1.188E+02	3.547E+00	8.417E-04
14	11	2	0	1.899E+02	5.977E+01	1.486E+01	2.786E+01	4.565E+00	0.000E+00
14	11	1	0	1.868E+03	3.131E+02	3.784E+01	2.017E+01	2.186E+00	0.000E+00
14	10	2	1	1.668E+02	7.021E+01	2.109E+02	8.199E+01	3.588E+00	6.329E-05
14	10	2	0	2.076E+02	6.653E+01	1.463E+01	2.200E+01	4.611E+00	0.000E+00
14	10	1	0	1.887E+03	3.460E+02	3.100E+01	1.979E+01	2.094E+00	0.000E+00
14	9	2	1	2.051E+02	6.007E+01	2.789E+02	5.000E+01	4.000E+00	3.000E-01
14	9	2	0	2.468E+02	6.237E+01	1.648E+01	2.600E+01	4.500E+00	0.000E+00
14	9	1	0	1.946E+03	3.799E+02	2.398E+01	5.000E+01	1.650E+00	0.000E+00
14	8	2	1	2.465E+02	5.786E+01	2.777E+02	5.000E+01	4.000E+00	3.000E-01
14	8	2	0	2.872E+02	6.086E+01	1.857E+01	2.600E+01	4.500E+00	0.000E+00
14	8	1	0	2.001E+03	3.759E+02	2.474E+01	5.000E+01	1.650E+00	0.000E+00
14	7	2	1	3.032E+02	5.911E+01	2.326E+02	6.806E+01	3.718E+00	2.813E-05
14	7	2	0	3.310E+02	6.593E+01	2.049E+01	2.121E+01	4.515E+00	0.000E+00
14	7	1	0	2.058E+03	3.442E+02	3.135E+01	2.260E+01	2.020E+00	0.000E+00
14	6	2	1	3.511E+02	5.486E+01	2.031E+02	5.000E+01	4.000E+00	3.000E-01
14	6	2	0	3.756E+02	5.745E+01	2.394E+01	2.600E+01	4.500E+00	0.000E+00
14	6	1	0	2.125E+03	3.679E+02	2.641E+01	5.000E+01	1.650E+00	0.000E+00
14	5	2	1	4.014E+02	3.950E+01	2.223E+02	6.521E+01	4.118E+00	4.760E-05
14	5	2	0	4.234E+02	6.098E+01	2.624E+01	2.213E+01	4.520E+00	0.000E+00
14	5	1	0	2.194E+03	3.356E+02	3.343E+01	2.487E+01	1.982E+00	0.000E+00
14	4	2	0	4.761E+02	5.350E+01	3.155E+01	2.600E+01	4.500E+00	0.000E+00
14	4	1	0	2.268E+03	3.599E+02	2.832E+01	5.000E+01	1.650E+00	0.000E+00
14	3	2	0	5.235E+02	4.847E+01	1.966E+01	3.851E+01	4.148E+00	0.000E+00
14	3	1	0	2.336E+03	3.150E+02	3.880E+01	3.034E+01	1.925E+00	0.000E+00
14	2	1	0	2.438E+03	2.752E+02	4.754E+01	2.848E+01	2.135E+00	0.000E+00
14	1	1	0	2.673E+03	8.447E+01	2.793E+02	3.288E+01	2.963E+00	0.000E+00
16	16	3	1	1.036E+01	2.975E+01	5.644E+01	1.321E+01	7.513E+00	2.621E-01
16	16	3	0	2.130E+01	1.916E+01	1.003E+01	3.296E+01	5.038E+00	0.000E+00
16	16	2	1	1.700E+02	9.152E+01	1.883E+02	7.193E+01	3.633E+00	2.485E-01
16	16	2	0	2.350E+02	1.047E+02	8.520E+00	9.469E+01	3.346E+00	0.000E+00
16	16	1	0	2.477E+03	8.114E+02	6.649E+00	3.734E+03	8.646E-01	0.000E+00
16	15	3	1	2.333E+01	2.890E+01	1.054E+02	7.474E+00	8.421E+00	2.840E-01
16	15	3	0	3.190E+01	2.047E+01	7.824E+00	2.396E+02	3.950E+00	0.000E+00
16	15	2	1	1.846E+02	9.058E+01	1.896E+02	7.538E+01	3.635E+00	2.934E-01
16	15	2	0	2.387E+02	9.694E+01	9.659E+00	5.188E+01	3.738E+00	0.000E+00
16	15	1	0	2.469E+03	7.306E+02	8.303E+00	7.483E+02	9.844E-01	0.000E+00
16	14	3	1	3.483E+01	2.934E+01	3.702E+01	1.445E+01	7.321E+00	2.989E-01
16	14	3	0	4.415E+01	2.175E+01	8.208E+00	7.941E+02	3.591E+00	0.000E+00
16	14	2	1	1.995E+02	9.246E+01	1.780E+02	1.498E+02	3.319E+00	2.142E-02
16	14	2	0	2.536E+02	9.233E+01	1.048E+01	4.007E+01	3.968E+00	0.000E+00
16	14	1	0	2.484E+03	6.434E+02	1.082E+01	1.410E+02	1.221E+00	0.000E+00
16	13	3	1	4.731E+01	3.325E+01	1.099E+01	3.639E+01	5.977E+00	3.761E-01
16	13	3	0	5.750E+01	2.143E+01	9.080E+00	7.224E+02	3.618E+00	0.000E+00
16	13	2	1	2.164E+02	8.744E+01	2.037E+02	9.310E+01	3.565E+00	9.497E-03
16	13	2	0	2.703E+02	8.665E+01	1.155E+01	3.202E+01	4.227E+00	0.000E+00
16	13	1	0	2.502E+03	5.523E+02	1.504E+01	5.527E+01	1.517E+00	0.000E+00
16	12	3	0	7.268E+01	1.271E+01	1.363E+01	2.570E+02	4.361E+00	0.000E+00
16	12	2	1	2.350E+02	7.411E+01	2.919E+02	4.864E+01	4.142E+00	2.785E-02
16	12	2	0	2.888E+02	7.355E+01	1.407E+01	2.397E+01	4.754E+00	0.000E+00
16	12	1	0	2.522E+03	4.813E+02	2.029E+01	3.854E+01	1.736E+00	0.000E+00
16	11	3	0	8.805E+01	1.413E+01	9.139E+00	1.656E+03	3.626E+00	0.000E+00
16	11	2	1	2.557E+02	5.747E+01	4.712E+02	3.610E+01	4.742E+00	2.480E-02
16	11	2	0	3.094E+02	6.780E+01	1.495E+01	2.519E+01	4.826E+00	0.000E+00
16	11	1	0	2.544E+03	4.681E+02	2.148E+01	4.092E+01	1.738E+00	0.000E+00
16	10	2	1	2.809E+02	7.813E+01	2.751E+02	4.495E+01	4.110E+00	2.108E-02
16	10	2	0	3.321E+02	8.439E+01	1.291E+01	2.335E+01	4.545E+00	0.000E+00
16	10	1	0	2.569E+03	4.952E+02	1.916E+01	3.555E+01	1.742E+00	0.000E+00
16	9	2	1	3.282E+02	7.695E+01	2.615E+02	5.000E+01	4.000E+00	3.000E-01
16	9	2	0	3.797E+02	7.905E+01	1.462E+01	2.600E+01	4.500E+00	0.000E+00
16	9	1	0	2.641E+03	4.891E+02	1.931E+01	5.000E+01	1.650E+00	0.000E+00
16	8	2	1	3.791E+02	6.911E+01	2.970E+02	5.519E+01	4.011E+00	2.178E-02
16	8	2	0	4.296E+02	8.031E+01	1.659E+01	2.170E+01	4.615E+00	0.000E+00
16	8	1	0	2.705E+03	4.937E+02	1.946E+01	3.568E+01	1.737E+00	0.000E+00
16	7	2	1	4.471E+02	7.326E+01	2.213E+02	5.000E+01	4.000E+00	3.000E-01
16	7	2	0	4.804E+02	7.555E+01	1.812E+01	2.600E+01	4.500E+00	0.000E+00
16	7	1	0	2.782E+03	4.802E+02	2.041E+01	5.000E+01	1.650E+00	0.000E+00
16	6	2	1	5.048E+02	7.213E+01	1.689E+02	5.000E+01	4.000E+00	3.000E-01
16	6	2	0	5.346E+02	7.360E+01	2.030E+01	2.600E+01	4.500E+00	0.000E+00
16	6	1	0	2.859E+03	4.758E+02	2.101E+01	5.000E+01	1.650E+00	0.000E+00
16	5	2	1	5.647E+02	5.542E+01	1.641E+02	6.822E+01	4.000E+00	4.183E-02
16	5	2	0	5.906E+02	6.791E+01	2.451E+01	2.306E+01	4.707E+00	0.000E+00
16	5	1	0	2.941E+03	4.828E+02	2.087E+01	3.742E+01	1.720E+00	0.000E+00
16	4	2	0	6.517E+02	6.930E+01	2.571E+01	2.600E+01	4.500E+00	0.000E+00
16	4	1	0	3.029E+03	4.669E+02	2.233E+01	5.000E+01	1.650E+00	0.000E+00
16	3	2	0	7.072E+02	4.414E+01	2.178E+01	4.365E+01	4.480E+00	0.000E+00
16	3	1	0	3.107E+03	4.667E+02	2.293E+01	4.459E+01	1.668E+00	0.000E+00
16	2	1	0	3.224E+03	4.390E+02	2.453E+01	4.405E+01	1.765E+00	0.000E+00
16	1	1	0	3.494E+03	1.104E+02	2.139E+02	3.288E+01	2.963E+00	0.000E+00
20	20	4	0	6.113E+00	7.366E+00	2.373E+00	2.082E+02	4.841E+00	5.841E-04
20	20	3	1	3.443E+01	4.487E+01	9.017E+01	1.465E+01	7.498E+00	2.754E-01
20	20	3	0	4.830E+01	3.012E+01	7.227E+00	1.736E+02	4.165E+00	0.000E+00
20	20	2	1	3.523E+02	1.529E+02	1.282E+02	2.217E+02	3.087E+00	3.343E-03
20	20	2	0	4.425E+02	1.201E+02	1.010E+01	2.468E+01	4.592E+00	0.000E+00
20	20	1	0	4.043E+03	6.947E+02	1.586E+01	2.563E+01	1.966E+00	0.000E+00
20	19	4	0	1.187E+01	4.155E+00	2.235E+00	1.595E+04	4.313E+00	3.539E-01
20	19	3	1	4.090E+01	4.498E+01	7.314E+01	1.898E+01	7.152E+00	2.735E-01
20	19	3	0	6.037E+01	3.176E+01	6.924E+00	5.246E+02	3.771E+00	0.000E+00
20	19	2	1	3.638E+02	1.448E+02	1.446E+02	1.349E+02	3.300E+00	3.358E-04
20	19	2	0	4.415E+02	1.335E+02	8.939E+00	2.914E+01	4.269E+00	0.000E+00
20	19	1	0	4.022E+03	7.997E+02	1.168E+01	3.233E+01	1.744E+00	0.000E+00
20	18	3	1	5.091E+01	4.617E+01	7.930E+01	1.711E+01	7.186E+00	2.658E-01
20	18	3	0	6.920E+01	3.504E+01	6.596E+00	7.909E+02	3.588E+00	0.000E+00
20	18	2	1	3.731E+02	1.260E+02	1.945E+02	6.819E+01	3.770E+00	4.791E-04
20	18	2	0	4.507E+02	1.483E+02	7.770E+00	3.866E+01	3.891E+00	0.000E+00
20	18	1	0	4.032E+03	1.003E+03	7.079E+00	1.108E+02	1.256E+00	0.000E+00
20	17	3	1	6.727E+01	5.169E+01	4.224E+01	4.415E+01	5.864E+00	3.052E-01
20	17	3	0	8.680E+01	3.645E+01	7.134E+00	1.200E+03	3.447E+00	0.000E+00
20	17	2	1	3.944E+02	1.413E+02	1.542E+02	9.906E+01	3.446E+00	1.107E-03
20	17	2	0	4.719E+02	1.373E+02	8.622E+00	3.169E+01	4.152E+00	0.000E+00
20	17	1	0	4.054E+03	9.606E+02	7.782E+00	1.191E+02	1.271E+00	0.000E+00
20	16	3	1	8.451E+01	5.673E+01	3.044E+01	7.647E+01	5.265E+00	3.557E-01
20	16	3	0	1.054E+02	3.722E+01	7.757E+00	1.194E+03	3.398E+00	0.000E+00
20	16	2	1	4.175E+02	1.384E+02	1.622E+02	8.811E+01	3.521E+00	4.384E-04
20	16	2	0	4.948E+02	1.315E+02	9.126E+00	2.928E+01	4.281E+00	0.000E+00
20	16	1	0	4.078E+03	8.635E+02	9.791E+00	6.215E+01	1.479E+00	0.000E+00
